"","arrowtooth flounder","big skate","black rockfish","bocaccio","butter sole","canary rockfish","chilipepper","curlfin sole","darkblotched rockfish","Dover sole","English sole","flathead sole","greenspotted rockfish","greenstriped rockfish","kelp greenling","lingcod","longnose skate","Pacific cod","Pacific ocean perch","Pacific sanddab","Pacific spiny dogfish","petrale sole","pygmy rockfish","redbanded rockfish","redstripe rockfish","rex sole","rosethorn rockfish","rougheye and blackspotted rockfish","sablefish","sand sole","sandpaper skate","sharpchin rockfish","shortbelly rockfish","shortspine thornyhead","silvergray rockfish","southern rock sole","splitnose rockfish","spotted ratfish","stripetail rockfish","widow rockfish","yelloweye rockfish","yellowtail rockfish"
"199806016125",0,0.21447443257779,0,0,0,0.21447443257779,0,0,0,2.10124132952318,2.8625162691079,0,0,0.21447443257779,0,0.21447443257779,0,0,0,3.89833998450735,0,0.21447443257779,0,0,0,3.55442998520807,0,0,0,0,0,0,0,0,0,0,0,0.21447443257779,0,0,0,0
"199806016126",0.218255785076321,0,0,0,0,0.39730550802007,0,0,4.02753813881678,2.39790556111017,2.70153545019344,0,0,3.05608069456424,0,0.797293658035704,0,0,2.63382764747912,0.99596527155645,1.36784073342575,1.68459985240098,0,0,0,4.40643294010384,0.218255785076321,0,0.549112592241518,0,0,2.02623067064958,0,0,0,0,0,0.218255785076321,3.29945462243067,0.218255785076321,0,1.08222596131154
"199806016127",0.522759975724435,0.206113063638106,0,0,0,0.762888096891708,0,0,0,0.956374524044874,4.10661642593506,0,0,0,0,0,0.206113063638106,0,0,3.22932372500908,0,1.19055966651783,0,0,0,1.87078802278634,0,0,0.206113063638106,0,0,0,0,0,0,0,0,0,0,0.376917665379766,0,3.68666860340194
"199806016128",0.873102753531954,0.381702409627547,0,0,0,0.657287972886955,0,0,0.208953798061818,5.17437059278878,3.68408813829937,0,0,0.771006102041031,0,0,0.381702409627547,0,0,2.18618542379953,3.07650719953562,0.381702409627547,0,0,0,5.35112998608863,0,0,0.208953798061818,0,0,0,0,0,0,0,0.528958726118306,0.528958726118306,0,0,0,1.50092150606966
"199806016135",1.39226390647371,0,0,0,0,0,0,0,0,4.07194622676929,0.359067040032794,0,0,1.49423857471085,0,0,0.831159069700079,0,0,0,3.61284574866199,1.39226390647371,0,0,0.195563822683506,4.6194509863496,0,0,3.08884234221156,0,0.359067040032794,0.195563822683506,0,3.15545137341272,0,0,1.44455053189577,0.622716990051685,0.195563822683506,0.359067040032794,0,0
"199806016136",0,0.20314023609554,0,0,0,0,0,0,0,1.3091247643805,4.32784893242721,0,0.20314023609554,4.29460718045852,0,0.516250585428318,0.20314023609554,0,0,1.92517541561848,0.946513374973524,0.946513374973524,1.5269056111616,0,0.642368026976726,2.25751268529398,0.516250585428318,0,0.20314023609554,0,0,0,0,0,0,0.20314023609554,0,1.89177175735594,0,0,0.20314023609554,0.20314023609554
"199806016137",0,0.313491842111704,0,0,0,0,0,0.744117301857198,0,0.313491842111704,3.65210702808206,0,0,0.313491842111704,0,0,0,0,0,4.54100454345406,0.905341893320697,0.551807440427287,0,0,0,2.51882674775005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806016138",0,0.223372201337401,0,0,0,0,0,0,0,0.40584616243974,4.82744530734453,0,0,0,0,0,0.223372201337401,0,0,4.86674344755243,1.50496629778513,1.8727691852824,0,0,0,3.42699558057702,0,0,0,0,0,0,0,0,0,0,0,0.223372201337401,0,0,0,0.560105688268941
"199806016139",0.208460456690999,0,0,0,0,0,0,0,0,2.10232603687901,4.57426769737146,0,0,0,0,0,0.52788370075484,0,0,3.88187189869435,1.26682996973917,1.59741871992604,0,0,0,3.68153496959988,0,0,0,0,0,0,0,0,0,0,0,0.208460456690999,0,0,0,0
"199806016140",1.22087033194044,0.39070836017895,0,0,0,0,0,0,2.00866626370605,1.90751508615011,2.18464040349018,0,0,1.41273619728822,0,0.214315659448671,0.39070836017895,0,0,3.3152952306807,1.52283492297871,0.214315659448671,0,0,0,3.10334012836011,0,0,0.214315659448671,0,0,0,0,0,0,0,0,0,0,0,0,0.670929586460492
"199806016141",1.69139705783587,0,0,0,0,0,0,0,0.845059871089594,2.41432607625241,1.01914436262976,0,0,1.35521312022333,0,0,0.745153278112123,0,0,2.71909454966862,2.21812203537914,1.23398243553194,0,0,0,3.86039495829927,0,0,0.199959151099129,0,0,0,0,0,0,0,0.199959151099129,0.199959151099129,1.01914436262976,0,0,1.73137412336649
"199806016146",1.20322549922582,0,0,0,0,0,0,0,0.20951861169612,4.04200226036276,0,0,0,0.20951861169612,0,0,0,0,0.20951861169612,0,0.658730305826418,0.530188727464059,0,0,0,5.35300468384208,0,0,0.874846021892283,0,0.20951861169612,0,0,2.07850732301181,0,0,0,0.20951861169612,2.23975558412971,0.20951861169612,0,0
"199806016147",1.39489942289285,0,0,0,0,0.196187406646229,0,0,1.28122795307401,3.13079825516909,0.360125859371869,0,0,1.54433037669154,0,0,0,0,0,2.24637886199198,0.196187406646229,0.83313930146721,0,0,0,3.33556898650052,0,0.196187406646229,0.734180941279516,0,0.196187406646229,0,0,1.00578011106277,0,0,0.196187406646229,0.196187406646229,0.83313930146721,0,0,0
"199806016148",0.206329441710203,0,0,0,0,0.523232866443109,0,0,0.206329441710203,2.09234546065237,2.12023053689302,0,0,3.34179447608464,0,0,0.377282445799793,0,0,4.54613474371922,0.650569631870418,1.58835466348458,0,0,0,4.19087964001511,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54041557733232,0,3.81170548878418
"199806016149",0.388335434971146,0,0,0,0,0,0,0,0.537537540117125,2.75431359212563,3.77751256804003,0,0,2.51677535501918,0,0.667341364659673,0.388335434971146,0,0,4.81372795530454,0.212900998346566,1.70619811852145,0,0,0,4.22511623889713,0,0,0,0,0,0,0,0,0,0,0,0.388335434971146,0,0.212900998346566,0,1.70619811852145
"199806016150",0,0,0,0,0,0,0,0,0,3.13722747239426,3.28515842588256,0,0,0.398625466801026,0,0,0.219045382762775,0,0,5.64670264930142,0.682870095469971,1.68787562078682,0,0,0.219045382762775,3.89676501313687,0,0,0.219045382762775,0,0,0,0,0,0,0,0,0.219045382762775,0,0,0,0.550813340133819
"199806016151",0,0,0,0,0,0,0,0,0,0.547782645548711,4.42393347786919,0,0,0,0,0,0,0,0,4.48881568788113,2.11554928877702,1.15946970471951,0,0,0,3.16174807867118,0,0,0,0,0,0,0,0,0,0,0,0.217638838634457,0,0,0,0
"199806016152",0,0.231773310483023,0,0,1.64351891249759,0,0,0,0,0,3.17610949624558,0,0,0,0,0,0,0,0,5.14659983538819,1.28324749636923,0.231773310483023,0,0,0,4.10645358783377,0,0,0,2.45909205371289,0,0,0,0,0,0.578017791016973,0,0.419806942057426,0,0,0,0
"199806016153",0,0,0,0,0,0,0,0.425916304677686,0,1.29608601496901,4.41288761228865,0,0,0,0,0.23546439023152,0,0,0,6.02933759761642,1.49323036059262,2.27843362426464,0,0,0,4.4224948637255,0,0,0,0.425916304677686,0,0,0,0,0,0,0,0,0,0,0,0
"199806016154",0,0,0,0,0,0,0,0,0,2.3778980662413,5.18646729329317,0,0,0.223804164360554,0,0.223804164360554,0,0,0,5.41045571306726,1.18093987697143,1.87459410058043,0,0,0,4.46051058204945,0,0,0,0,0,0,0,0,0,0,0,0.223804164360554,0,0,0,0
"199806016155",0.224579976859292,0,0,0,0,0,0,0,0,2.05393322802639,4.5124325797959,0,0,1.45240009594137,0,0.224579976859292,0.224579976859292,0,0,4.03238583707166,0.920593833333312,0.696734383094163,0,0,0,4.37651910230082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806016156",0,0,0,0,0,0,0,0.425038331416791,0,1.70511474198037,4.28726869265378,0,0,1.75212452498754,0,0.425038331416791,0,0,0,6.03063725998222,1.04864151674487,0.951251289770831,0,0,0,4.36429009484163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806016157",0,0,0,0,0,0.222805959947056,0,0,0,3.04291383800282,3.33946419972394,0,0,1.44562757676386,0,0.558892238258762,0.404902392497428,0,0,0,0,3.2849085708704,0,0,0,3.68723261867486,0.222805959947056,0,5.11930434622975,0,0,0,0,0,0,0,0,0,0,0.404902392497428,0,0.404902392497428
"199806016163",1.25934158316827,0,0,0,0,0.206504139452552,0,0,0,3.93637699029163,0.377576920054792,0,0,3.67717710512101,0,0.764008226575143,0.206504139452552,0,0,0,0.764008226575143,0.651017713205417,0,0,0,3.79730408947019,0,0,2.1481864181635,0,0,0,0,0,0,0,0,0,0,0.377576920054792,0,1.79943032434949
"199806016164",0,0.575274559237448,0,0,0,0,0,2.01225342624823,0,1.58680216758242,5.48490031806777,0,0,0,0,0,0,0,0,6.03252659960668,1.03476445049867,1.63847206859878,0,0,0,5.12508229506634,0,0,0,0,0,0,0,0,0,0,0,0.711392073324781,0,0,0,0
"199806016165",0,1.42747826923512,0,0,0,0,0,1.08168519713489,0,2.08783956850183,2.86630626242341,0,0,0,0,0.796844279198964,0,0,0,4.05247578576253,0.548767031027489,2.05716543007406,0,0,0,1.63763617072231,0,0,0,0,0,0,0,0,0,2.98393008667126,0,0.548767031027489,0,0,0,0
"199806016166",0,0,0,0,0,0,0,0,0,1.82670695499419,3.89396879215466,0,0,0.781552580522268,0,0.212666749981272,0,0,0,3.36601012987847,0.666746451016425,0.212666749981272,0,0,0,3.61783370837269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212666749981272
"199806016176",1.92378901821552,0,0,0,0,0,0,0,1.68364315477281,3.28928199823614,2.08752707110664,0,0,5.07264478708149,0,0.680302728480653,0.218025551004688,0,0,0,0.900857472448834,0.39692049723785,0,0.39692049723785,0,3.7064706034958,0,0,3.79790812373595,0,0.218025551004688,1.08144942687506,0,0,0,0,0,0,0.218025551004688,0,0,0
"199806016178",0.40502814430005,0.222881395942493,0,0,0,0,0,0,0,0.559053942246832,4.09305496941207,0,0,0,0,0,0,0,0,4.20340074148528,2.30140485222964,1.17774724249314,0,0,0,2.7556122193686,0,0,0,0,0,0,0,0,0,0,0,0.40502814430005,0,0,0,0
"199806016179",0,0.39689870163412,0,0,0,0,0,0.39689870163412,0,1.08140545787666,4.46300883575157,0,0,0,0,0.39689870163412,0.39689870163412,0,0,4.60175503467955,2.05679628660102,1.5377355590806,0,0,0,3.67602763224514,0,0,0,0,0,0,0,0,0,0.39689870163412,0,0,0,0,0,0
"199806016180",2.72022325712855,0,0,0,0,0,0,0,1.30563033208965,2.40029393176588,0,0,0,1.48696617743694,0,0,0.682180776984402,0,0,1.96201812377599,1.23705961111018,1.96201812377599,0,0,0,3.7906409493088,0,0.398167551073931,4.43255215412232,0,0,0,0,2.02851164980714,0,0,0,0.218771410710426,0,0,0,0.218771410710426
"199806016181",0,0.675933385556724,0,0,0,0,0,0,0,1.47717077430663,5.42500677991839,0,0,0,0,0.216293549891136,0.216293549891136,0,0,5.74997366141722,2.82948912507951,2.29599040013479,0,0,0,4.87080741353965,0,0,0,0,0,0,0,0,0,0.216293549891136,0,0.394022231331579,0,0,0,0
"199806016182",0.207856285721883,0,0,0,0,0,0,0,0,1.84274302062025,4.39938278273662,0,0,0.654481691091543,0,0,0,0,0,4.62912993571089,2.98132576574143,1.76674264609234,0,0,0,3.97865732258808,0,0,1.64067536482156,0,0,0,0,0,0,0,0,0.379854935134353,0,0,0,0
"199806016190",1.13425225615855,0,0,0,0,0,0,0,1.39775687782098,3.51363241106946,0.21051733521438,0,0,2.36151175241795,0,0.21051733521438,0,0,0.384331968313379,0,0.21051733521438,0,0,0,0,3.78145659307115,0,0,1.20691781405559,0,0,0,0,2.99471337787294,0,0,4.49503850827134,0,0,0,0,1.20691781405559
"199806016191",1.37855935412898,0,0,0,0,0.221086725816544,0,0,0.55520311278503,3.83470957178929,1.00504172820239,0,0,3.48649536785807,0,0.40203471155006,0,0,0,0,0.687997162749825,0,0,0,0,4.23831682396452,1.86307116131019,0.40203471155006,1.24539765503725,0,0,0.40203471155006,0,1.60118510477835,0,0,0,0.40203471155006,0,0,0,1.00504172820239
"199806016192",1.07245298994722,0,0,0,0,0,0,0,0.215367362466669,2.92010177166998,0,0,0,1.91214933004756,0,0,0,0,0,0,0.215367362466669,0.673592139713761,0,0,0.789178598763406,3.95484527986825,0.215367362466669,0,0.673592139713761,0,0.215367362466669,0,0,0.215367362466669,0,0,0,0,0,0.215367362466669,0,0.986645635844475
"199806016193",0,0.373465008914343,0,0,0,0.204066630067397,0,0,0,2.87650438060474,3.45907821364429,0,0,1.03355413603241,0,0.518281515509554,0,0,0,4.4739616717483,1.48062632799515,0.857932195039878,0,0,0,4.0174193726752,0,0,0.204066630067397,0,0,0,0,0,0,0,0,0.204066630067397,0,0,0,1.70975323470574
"199806016194",0,0,0,0,0,0,0,0,0,1.57344981940064,4.84550545809597,0,0,0.227043079459378,0,0,0,0,0,4.7376751064114,2.0963908302503,1.51915755544693,0,0,0,3.58834012717598,0,0,0,0,0,0,0,0,0,0,0,0.227043079459378,0,0,0,0
"199806016195",0,0,0,0,0,0,0,0.673942246756448,0,0.673942246756448,3.5732002735056,0,0,0,0,0,0,0,0,5.63981393296424,3.47393934647277,1.41739541745,0,0,0,3.63217259624646,0,0,0,0,0,0,0,0,0,0.392702886985938,0,0.673942246756448,0,0,0,0
"199806016196",0,0.412450877178658,0,0,0,0,0,0,0,0.227340866135082,3.26844699123806,0,0,0,0,0.412450877178658,0,0,0,5.79374606188524,3.33424931116586,1.33706062029066,0,0,0,4.08948718535503,0,0,0,1.0248953079077,0,0,0,0,0,0,0,0.928830190863823,0,0,0,0
"199806016197",0,0,0,0,0,0,0,0,0,0.694939989351936,3.67344274096958,0,0,0,0,0,0,0,0,4.83186753806511,2.60600717063826,1.83559154917429,0,0,0,4.25202656420218,0,0,0,0,0,0,0,0,0,0,0,0.694939989351936,0,0,0,0
"199806016198",1.6458159894024,0,0,0,0,0.220091334811293,0,0,0.553063878349045,3.14230355087557,0.220091334811293,0.553063878349045,0,0.220091334811293,0,0.685499100348166,0.220091334811293,0,0,3.017936579777,0.685499100348166,1.16804970115327,0,0,0,3.69859429572847,0,0,1.85882479706373,0,0,0,0,0,0,0,0,0.400372892716126,0,0,0,0
"199806016199",0,0,0,0,0,0.221883733995117,0,0,0.221883733995117,2.36917986509605,0.221883733995117,0.556914233272576,0,0,0,0.221883733995117,0.221883733995117,0,0,0.556914233272576,0.221883733995117,0.689994656367285,0,0,0,3.94023182187948,0,0.221883733995117,0.912506508476955,0,0.221883733995117,0,0,0,0,0,0,0.403364529967199,0,0,0,0.403364529967199
"199806016200",1.32247774314565,0,0,0,0,0,0,0,1.94675388056989,2.25217251959809,0.223340485684564,0.811477160401307,0,0.223340485684564,0,0,0.405793310515862,0,0,0,0.916881418673553,0,0,0,0,3.97596361355034,0,0.560037742678283,1.17933652707296,0,0,0,0,0.560037742678283,0,0,0,0,0,0,0,0
"199806016201",1.0697481327488,0,0,0,0,0.21457144595803,0,0,2.18581662878997,2.96673905537703,0.21457144595803,0,0,3.17704263784188,0,0.21457144595803,0.391137168970612,0,0,2.13052081625276,0.541156160531983,0,0,0.21457144595803,0.541156160531983,4.19475189599603,0,1.0697481327488,0.984066996176004,0,0.391137168970612,0.21457144595803,0,0,0,0,0,0.391137168970612,0,0.21457144595803,0,2.2382143662276
"199806016207",0.397302069360278,0,0.397302069360278,0,0,0,0,0,0,6.00002618675105,3.66481245432431,0,0,0,0,0,0.218253728621671,0.218253728621671,0,4.03618215418991,2.32906151548657,2.63381791267566,0,0,0,6.59274461541779,0,0,0.218253728621671,0,0,0,0,0,0,0,0,1.95975191289734,0,0,0,0
"199806016208",0,0,0,0,0,0,0,0,0,1.48844098698503,5.12600919732566,0,0,0,0,0,0,0,0,5.87086039431188,2.37959465643647,0.551030066757219,0,0,0,4.25679953406813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806016209",0.955887480965906,0.236517437851679,0,0,0,0,0,0,0,3.51313274073422,2.52362040651403,0,0,0,0,0.427656574253497,0.427656574253497,0,0,4.3751016621426,2.78558452443816,1.14251343204955,0,0,0,4.29834149829411,0,0,0,0,0.236517437851679,0,0,0,0,0,0,0,0,0,0,0
"199806016211",2.99070486828476,0,0,0,0,0.371558699599999,0,0,0.515806858639232,3.18530403882459,0.371558699599999,0,0,0.371558699599999,0,2.81838354272143,0.641846473102813,0,0,0,1.10690061514561,0.371558699599999,0,0,0,4.66200749555406,0,0,1.10690061514561,0,0.371558699599999,0,0,3.04569730033313,0,0,4.11576444836639,0.202937969547661,0.371558699599999,0,0,1.10690061514561
"199806016213",0.534096292380742,0,0,0,0,0,0,0,0,4.5250134124351,5.4530893310818,0,0,0,0,0,0,0,0,4.27096364812961,2.27276205752519,1.45727169246138,0,0,0,4.5351593496627,0,0,0,0,0,0,0,0,0,0,0,0.534096292380742,0,0,0,0
"199806016214",1.91054233909248,0,0,0,0,0.20723373083667,0,0,0,2.93016906484087,4.36145077508339,0.378806353917414,0,0,0,0.20723373083667,0,0,0,3.99678062842662,4.77244135111344,1.72373074079292,0,0,0,2.98982221347261,0,0,0,0,0,0,0,0,0,0,0,0.525207864159164,0,0,0,0
"199806016216",2.07506383631076,0,0,0,0,0,0,0,0.215251939886275,2.98232256114296,3.49478434512179,0.986271970349231,0,0,0,0,0.215251939886275,0,0,3.90227989531934,2.29116506786704,1.07206105566766,0,0,0,2.86630827299778,0,0,0,0,0,0,0,0,0,0,0,0.542628268428209,0,0,0,0
"199806016217",2.12228764265715,0.212773007002684,0,0,0,0,0,0,1.06361718885518,2.09348178505804,1.46312883789547,0.978223349949126,0,0.388120632517152,0,0,0.884850768476484,0.212773007002684,0,3.50393799468233,2.70732490631626,0.667016335419733,0,0,0,2.95787426858854,0,0,0.388120632517152,0,0,0,0,0,0,0,0,0,0,0,0,1.14228916388542
"199806016218",1.85483056357326,0,0,0,0,0.210564429412305,0,0,0,3.08462818408907,0.971014520017222,0.532464060266924,0,0.661397616571184,0,0.210564429412305,0.532464060266924,0.210564429412305,0,1.60630658929841,1.89084885285845,0.661397616571184,0,0,0,3.50686861309622,0,0,0.384411127933488,0,0,0,0,0,0,0,0,0.532464060266924,0,0,0,0.971014520017222
"199806016219",1.93316941547204,0,0,0,0,0,0,0,3.46497418630511,3.45755185241783,0.212248595491886,0,0,4.5624562450757,0,0.665683942673589,0.212248595491886,0,0,0,1.86229095810971,0.883243164865745,0,0.212248595491886,0,3.92504972912576,2.25259495613092,0.212248595491886,0.212248595491886,0,0.212248595491886,0,0,0.212248595491886,0,0,0,0.387240340072966,0,0,0,1.96680962918619
"199806016220",2.09173191136137,0,0,0,0,0,0,0,3.16424117938789,4.08420030513124,0.65023494205728,0.95665852350783,0,3.29126136153074,0,0,0.206198984159899,0.206198984159899,0,0,2.64282669181936,1.11873498784791,0,0.377062520751718,0,4.49815407313893,0,0.206198984159899,0.522947768132452,0,0,0,0,0.206198984159899,0,0,0,0.522947768132452,0,0,0,1.04097676549172
"199806016221",2.12065776508171,0,0,0,0,0.206419969042427,0,0,1.90683272815022,1.76038168950718,0,1.11953329560405,0,0.957388702929543,0,1.04174376412984,0.37743504501233,0,0,3.52003222388196,3.54681445503755,0.957388702929543,0,0,0,3.99250541993192,0,0.37743504501233,0.206419969042427,0,0,0,0,0,0,0,0,0.650801840247857,0,0.206419969042427,0,0.650801840247857
"199806016223",0,0,0.228012842771698,0,0,0,0,0,0,2.37321645612371,4.72664716198037,0,0,0,0,0.228012842771698,0.228012842771698,0.228012842771698,0,4.48398171480989,1.6287744143366,1.0270125222073,0,0,0,4.50684607890455,0,0,0,0,0,0,0,0,0,0,0,0.228012842771698,0,0,0,0.824397911975302
"199806016226",3.11605601860178,0,0,0,0,0,0,0,2.45660663629991,3.26529867365664,0,1.25164843811191,0,0,0,0.75827529702687,0.75827529702687,0,0,0,4.04390740079426,0,0,0,0,4.16371834528238,0,0,2.66640702154117,0,0,0,0,0,0,0,0.75827529702687,0.75827529702687,0,0,0,1.7518544728533
"199806016227",2.4327353528993,0,0,0,0,0.379653203962912,0,0,0,3.58615697735507,1.44277935353889,1.38668282529941,0,0,0,0,0,0,0,4.23573113375632,3.05956176678164,0.654175101864795,0,0,0,3.56023722293349,0,0.379653203962912,2.95700255395034,0,0,0,0,0,0,0,0,0,0,0,0,1.87814062401696
"199806016228",1.95686527999875,0.217595630240164,0,0,0,0,0,0,0,2.99375909919408,3.55625627860305,0,0,0,0,0,0,0.217595630240164,0,4.87557969777083,1.68185483076378,1.30126119972047,0,0,0,4.40607357534181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217595630240164
"199806016229",0,0,0,0,0,0.633210463169716,0,0,0,1.55930292141622,4.70965820270638,0,0,0,0.199598174839837,0.199598174839837,0,0,0,4.3886092206111,2.11506181358791,0.365909070806371,0,0,0,4.72740921371935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806016230",2.50219399935277,0,0,0,0,0.669867738302638,0,0,0,3.8905427081748,1.79315666796814,0.9818773350397,0,0,0,0.669867738302638,0,0,0,3.67370615452599,2.68062411102215,0.669867738302638,0,0,0,3.75505512104935,0,0,3.33041372883566,0,0,0,0,0,0,0,0,0,0,0,0,3.72675555807916
"199806023093",0.569707804896609,0,0,0,0,0,0,0,1.81129021636294,3.44852937532944,1.26952685458072,0,0,0,0,0,0.227865836536666,0,0,0,0.93039120958555,0,0,0,0,4.58749886458047,0,0,0.704911342612906,0,0.227865836536666,0.413323239929592,0,0,0,0,5.13974856029075,0,4.14205270418429,0.569707804896609,0,0
"199806023094",0,0,0,0,0,0.251651262455128,0,0,1.09962245100929,4.48045656239147,0,0,0,1.09962245100929,0,0,1.48925005165772,0,0,0,1.42253509596209,0.762948263537651,0,0,0,4.55537581874765,0,0,0,0,0,0,0,0,0,0,4.31898279158414,0.452536247878884,4.28014215893034,0,0,0
"199806023095",0.379908997071445,0.207888390113549,0,0,0,0,0,0,0.207888390113549,2.63477981211467,0.379908997071445,0,0,0.654563848477546,0,1.04682978454471,0.379908997071445,0,0,3.92555678440622,3.25640981856722,0,0,0,0,4.61795689208846,0,0,0,0,0,0,0,0,0,0,0,0.767966489209184,0.869808821006904,0,0,0
"199806023097",0.211417016751111,0,0,0,0,0,0,0,0,1.5110335077033,0.534316924695343,0,0,0,0,0,0.534316924695343,0,0,2.4299934280333,0.385843784940518,0,0,0,0,4.51529074626883,0,0,0.211417016751111,0,0.211417016751111,0,0,0,0,0,0.211417016751111,0,0.973801651342582,0,0,0
"199806023098",0.233036621400091,0,0,0,0,0,0,0,0,1.54201265693298,0.838172876243805,0,0,0.580696662939923,0,1.2124912371826,1.04274503120514,0,0,2.80234379834305,1.35756170709235,0,0,0,0,3.71086137104517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023099",0,0,0,0,0,0,0,0,0,1.35018846829588,3.184327280759,0,0,0,0,0,0.452113628420068,0,0,3.37744111473008,2.25909890734109,0.619202307675276,0,0,0,2.95969965883119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023100",0,0,0,0,0,0,0,0,0,2.38673162456892,3.75039223345923,0,0,0,0,0.225763353037338,0,0,0,5.8536349315717,2.72021764647501,2.47578172370983,0,0,0,3.95436129986217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023103",0.562394285683902,0.407626828734255,0,0,0,0,0,0,0,2.11590223307133,2.11590223307133,0,0,0,0,0,0.224441144372882,0,0,2.82448428464449,1.56325693036925,0.562394285683902,0,0,0,5.22408569497174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023104",0.229927064213956,0,0,0,0,0,0,0.229927064213956,0,1.47261122470585,4.24880510476556,0,0,0.229927064213956,0,0.229927064213956,0.229927064213956,0,0,4.25249013706689,1.53020313439494,0.93650476385535,0,0,0,2.94945664018785,0,0,0,0,0,0,0,0,0,0,0,0.416745532603046,0,0,0,0
"199806023107",0.219722095250372,0,0,0,0,0.399756160446,0,0,0,2.31174581101623,0.801397115954802,0,0,1.24048934929637,0,0.552269708114766,0.399756160446,0,0,3.08589703313364,0.399756160446,0,0,0,0,4.72131553550941,0,0,0,0,0,0,0,0,0,0,0,0.399756160446,0.801397115954802,0,0,0
"199806023108",0,0,0,0,0,0,0,0,0,1.54021547351385,1.59481628009682,0,0,0,0,0,0.421113035809079,0,0,3.45422948972071,2.93408667737855,0.579689943982822,0,0,0,3.90600602298183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023109",0.449122638411514,0,0,0,0,0,0,0,0,1.09335812375388,3.86049428519798,0,0,0,0,0,0,0,0,4.06004896070846,0,2.33741709356646,0,0,0,3.08998107420978,0,0,0,0,0,0,0,0,0,0,0,0.449122638411514,0,0,0,0
"199806023112",0,0,0,0,0,0,0,0,0,0,4.25681902849429,0,0,0,0,0,0,0,0,4.42565338370124,1.20501614535944,1.90392817210955,0,0,0,2.23094603837512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"199806023113",0,0,0,0,0,0,0,1.02699123315846,0,0.228006081067326,3.52741856262308,0,0,0,0,0.228006081067326,0,0,0,4.98325462488626,0,1.40440820182992,0,0,0,2.27286383676622,0,0,0,0,0,0,0,0,0,0,0,0.228006081067326,0,0,0,0
"199806023115",1.44489456544908,0,0,0,0,0,0,0,1.85666379028112,4.35649556106226,2.71111802544818,0,0,0.854664397954759,0,0.431934453419276,0.593520877366656,0,0,0,0.854664397954759,0.23910908313887,0,0,0.963442397985531,4.52796175797663,0,0,1.56478339220017,0,0.23910908313887,2.0823179024865,0,1.0615400403651,0,0,3.10634518132245,0.593520877366656,4.31764915661502,0.963442397985531,0,0
"199806023116",0,0.610646602944989,0,0,0,1.08646690718511,0,0,0,3.25686939134455,5.76736468283041,0,0,1.40755343803068,0,0,1.40755343803068,0,0,1.17690726438013,0.445378663226908,0.876594361909563,0,0,0,4.40764850503625,0,0,0,0,0,0,0,0,0,0,0,2.5259018103955,0,0,0,0
